,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
109,Bercy,48.8352090499,2.38621008421,Place des Vins de France,48.83232979605423,2.3876477973435413,Plaza
110,Bercy,48.8352090499,2.38621008421,SEPHORA,48.83255451,2.38606742,Cosmetics Shop
111,Bercy,48.8352090499,2.38621008421,Golden Tulip Gare de Lyon,48.839235161941126,2.388964658818418,Hotel
112,Bercy,48.8352090499,2.38621008421,Naan Stop,48.837427678824355,2.3908869177103043,Doner Restaurant
113,Bercy,48.8352090499,2.38621008421,Kinoko Sushi,48.83595954577002,2.38446965435566,Japanese Restaurant
114,Bercy,48.8352090499,2.38621008421,Le Cambodge,48.83663782460768,2.3926645517349243,Cambodian Restaurant
115,Bercy,48.8352090499,2.38621008421,Five Guys,48.833206267270505,2.386971900629078,Burger Joint
116,Bercy,48.8352090499,2.38621008421,Monoprix,48.83857233639741,2.3899635672569275,Supermarket
117,Bercy,48.8352090499,2.38621008421,L'Italia In Bocca,48.83405611562957,2.3875589668750763,Italian Restaurant
118,Bercy,48.8352090499,2.38621008421,Le Chinois de Bercy,48.837704,2.382878,Chinese Restaurant
119,Bercy,48.8352090499,2.38621008421,Bar Point - Pullman Bercy,48.83167843754085,2.386852709853143,Bar
120,Bercy,48.8352090499,2.38621008421,L'Edelweiss,48.83532173854255,2.385452655604663,Bar
121,Bercy,48.8352090499,2.38621008421,Marché de Bercy,48.836481148957354,2.386552869517778,Market
122,Bercy,48.8352090499,2.38621008421,La Terrasse,48.83552874587325,2.3857901608110192,Diner
123,Bercy,48.8352090499,2.38621008421,L'Escale De Bercy,48.83555728027585,2.3857343179579367,Fast Food Restaurant
124,Bercy,48.8352090499,2.38621008421,Restaurant Kyriad Paris 12 - Bercy Village,48.8343,2.3885888889,Breakfast Spot
125,Bercy,48.8352090499,2.38621008421,Bert's,48.83227532383492,2.3855014533445456,Sandwich Place
126,Bercy,48.8352090499,2.38621008421,Eat'shop,48.83907408905306,2.382831573486328,Convenience Store
127,Bercy,48.8352090499,2.38621008421,Bar à Vins Nicolas,48.8328159,2.3863172,Wine Bar
128,Bercy,48.8352090499,2.38621008421,Adagio Bercy Aparthotel,48.832117047058794,2.3869500300073696,Hotel
129,Bercy,48.8352090499,2.38621008421,Les 400 Coups,48.837223902875785,2.3820515020259463,Restaurant
130,Bercy,48.8352090499,2.38621008421,Metro,48.83136025,2.38835718,Big Box Store
131,Bercy,48.8352090499,2.38621008421,"Arrêt Terroirs de France [24,109,111]",48.83152622493351,2.3876598833313767,Bus Stop
132,Bercy,48.8352090499,2.38621008421,Gare Routière Flixbus,48.83562553701264,2.380385635958405,Bus Stop
133,Bercy,48.8352090499,2.38621008421,Metro Cash & Carry,48.831448767468416,2.3876395872093394,Food & Drink Shop
134,Bercy,48.8352090499,2.38621008421,Le Papa Cabane,48.83797955012048,2.3809969425201416,Beer Garden
135,Bercy,48.8352090499,2.38621008421,Croq' Voyage,48.83901197187232,2.383455583179621,Bakery
136,Bercy,48.8352090499,2.38621008421,Les Nains de Bercy,48.836018809193256,2.3798570036888123,Sculpture Garden
137,Bercy,48.8352090499,2.38621008421,Manège Bercy,48.8381751253478,2.381437730254847,Theme Park Ride / Attraction
138,Halles,48.8622891081,2.34489885831,LEGO® Store,48.86181771883298,2.3471906738969803,Toy / Game Store
139,Halles,48.8622891081,2.34489885831,Café Belleville,48.86137805249912,2.346755862236023,Café
140,Halles,48.8622891081,2.34489885831,Spa Nuxe,48.86401668382025,2.3466503166186867,Spa
141,Halles,48.8622891081,2.34489885831,Sept Cinq,48.86133355198073,2.3468390107154846,Tea Room
142,Halles,48.8622891081,2.34489885831,Hôtel Maison Albar Paris Céline,48.860552222306815,2.344258725643158,Hotel
143,Halles,48.8622891081,2.34489885831,Pirouette,48.86287551854694,2.34813524041492,French Restaurant
144,Halles,48.8622891081,2.34489885831,La Régalade Saint-Honoré,48.861619829461404,2.3417487166534374,French Restaurant
145,Halles,48.8622891081,2.34489885831,La Parisienne,48.86052450980775,2.3463040788212868,Bakery
146,Halles,48.8622891081,2.34489885831,Kei,48.864238453621226,2.3423181613381274,French Restaurant
147,Halles,48.8622891081,2.34489885831,Christian Louboutin,48.86269669087095,2.3407570303733496,Shoe Store
148,Halles,48.8622891081,2.34489885831,Fromagerie Danard,48.86329738243539,2.340948006009366,Cheese Shop
149,Halles,48.8622891081,2.34489885831,Le Louis,48.864330749172225,2.341332062576144,French Restaurant
150,Halles,48.8622891081,2.34489885831,59 Rivoli,48.859172279057745,2.3456481099128723,Art Gallery
151,Halles,48.8622891081,2.34489885831,& Other Stories,48.8652293767804,2.3447490519036633,Women's Store
152,Halles,48.8622891081,2.34489885831,Stohrer,48.86525325072182,2.346816211938858,Pastry Shop
153,Halles,48.8622891081,2.34489885831,Kodama,48.86474758453834,2.3482265328746466,Tea Room
154,Halles,48.8622891081,2.34489885831,Place du Louvre,48.859841,2.340822,Plaza
155,Halles,48.8622891081,2.34489885831,Filakia,48.86564638918743,2.3456186056137085,Souvlaki Shop
156,Halles,48.8622891081,2.34489885831,Au Vieux Comptoir,48.85889313897845,2.3461287908631747,French Restaurant
157,Halles,48.8622891081,2.34489885831,La Maison du Saké,48.86452103864269,2.3492260814537356,Japanese Restaurant
158,Halles,48.8622891081,2.34489885831,Le Pot de Vins,48.86432169778438,2.3401925360185167,Restaurant
159,Halles,48.8622891081,2.34489885831,Église Saint-Germain-l'Auxerrois (Église Saint-Germain l'Auxerrois),48.859519915404825,2.3413056135177612,Church
160,Halles,48.8622891081,2.34489885831,Passage du Grand Cerf,48.86476,2.349486,Pedestrian Plaza
161,Halles,48.8622891081,2.34489885831,Thémaé,48.8635893167855,2.339755524069546,Spa
162,Halles,48.8622891081,2.34489885831,Sergeant Paper,48.860665157154486,2.350434511899948,Art Gallery
163,Halles,48.8622891081,2.34489885831,La Fermette,48.865877260578316,2.346997460261535,Cheese Shop
164,Halles,48.8622891081,2.34489885831,Rue Montorgueil,48.86604470753487,2.3470938205718994,Pedestrian Plaza
165,Halles,48.8622891081,2.34489885831,Olio Pane Vino,48.86466930258046,2.3406910643425047,Italian Restaurant
166,Halles,48.8622891081,2.34489885831,Les Fines Gueules,48.865171886388225,2.340644784271717,French Restaurant
167,Halles,48.8622891081,2.34489885831,Cave à Bulles,48.86106822154757,2.350510874028137,Beer Store
168,Halles,48.8622891081,2.34489885831,Les Agités,48.860007420191835,2.349530817627703,Bar
169,Halles,48.8622891081,2.34489885831,Place des Victoires,48.865759373109775,2.341219220887502,Plaza
170,Halles,48.8622891081,2.34489885831,Grom,48.86605483558375,2.3470948937116414,Ice Cream Shop
171,Halles,48.8622891081,2.34489885831,Nose,48.866242,2.344885,Perfume Shop
172,Halles,48.8622891081,2.34489885831,Man'ouché,48.8618580159225,2.3510929942131042,Lebanese Restaurant
173,Halles,48.8622891081,2.34489885831,Redd,48.86623685868873,2.3477715657647504,Wine Bar
174,Halles,48.8622891081,2.34489885831,Kapunka,48.86622564267205,2.3477632388713405,Thai Restaurant
175,Halles,48.8622891081,2.34489885831,Le Restaurant des Poètes,48.862321310130305,2.351590170446911,French Restaurant
176,Halles,48.8622891081,2.34489885831,Glace Bachir,48.86172091008543,2.3514014997634534,Ice Cream Shop
177,Halles,48.8622891081,2.34489885831,Pupetta,48.8647188948535,2.3502708480036723,Italian Restaurant
178,Halles,48.8622891081,2.34489885831,Experimental Cocktail Club,48.86615088435938,2.3483697974431506,Cocktail Bar
179,Halles,48.8622891081,2.34489885831,Le Dernier Bar avant la Fin du Monde,48.857970532781664,2.346152365207672,Bar
180,Halles,48.8622891081,2.34489885831,Coffee Crêpes,48.85884059518823,2.3408023161365143,Coffee Shop
181,Halles,48.8622891081,2.34489885831,Johana's Fish & Chips,48.86625582652217,2.3475763233005273,Fish & Chips Shop
182,Halles,48.8622891081,2.34489885831,Le Compère,48.866598,2.345694,French Restaurant
183,Halles,48.8622891081,2.34489885831,Zouzou,48.8664086168748,2.3466968536376953,Coffee Shop
184,Halles,48.8622891081,2.34489885831,Boulangerie Blouet,48.86653043627573,2.3471687612601584,Bakery
185,Halles,48.8622891081,2.34489885831,Stévenot,48.866480957325244,2.3472627997398376,BBQ Joint
186,Arsenal,48.851585175,2.36476795387,Sherry Butt,48.85326738634583,2.3641137778759003,Cocktail Bar
187,Arsenal,48.851585175,2.36476795387,Maria Loca,48.852122537323886,2.365666920222009,Cocktail Bar
188,Arsenal,48.851585175,2.36476795387,Café Ginger,48.852887,2.367354,Vegetarian / Vegan Restaurant
189,Arsenal,48.851585175,2.36476795387,Pavillon de l'Arsenal,48.85065016214532,2.362340470390449,Museum
190,Arsenal,48.851585175,2.36476795387,Keep Cool,48.85208479878069,2.3633714946624815,Gym
191,Arsenal,48.851585175,2.36476795387,Homies,48.85354190495365,2.364448383450508,Tapas Restaurant
192,Arsenal,48.851585175,2.36476795387,Le Temps des Cerises,48.85255362794662,2.364194654389621,French Restaurant
193,Arsenal,48.851585175,2.36476795387,Vins des Pyrénées,48.85371248516514,2.3644620724780503,French Restaurant
194,Arsenal,48.851585175,2.36476795387,Chez Margot,48.85181106403719,2.3645978263169347,French Restaurant
195,Arsenal,48.851585175,2.36476795387,Le Dindon en Laisse,48.85320120383447,2.36406147480011,French Restaurant
196,Arsenal,48.851585175,2.36476795387,Boulangerie Saint-Antoine,48.85363271223415,2.365220189094543,Bakery
197,Arsenal,48.851585175,2.36476795387,Le Chanard,48.8529120567913,2.361544888389472,French Restaurant
198,Arsenal,48.851585175,2.36476795387,Gaspard de la Nuit,48.85410155334177,2.3673950733099174,French Restaurant
199,Arsenal,48.851585175,2.36476795387,La Cerise sur la Pizza,48.8540374685859,2.362342849373817,Pizza Place
200,Arsenal,48.851585175,2.36476795387,La Moustache Blanche,48.85452477876369,2.3673031736565684,Beer Store
201,Arsenal,48.851585175,2.36476795387,Capitaine,48.854117,2.365813,French Restaurant
202,Arsenal,48.851585175,2.36476795387,Village Saint-Paul,48.85368918749588,2.3615241050720215,Pedestrian Plaza
203,Arsenal,48.851585175,2.36476795387,Place de la Bastille,48.85312443201169,2.3691415786743164,Plaza
204,Arsenal,48.851585175,2.36476795387,Le Rusti,48.85414250211515,2.3673939748982593,Italian Restaurant
205,Arsenal,48.851585175,2.36476795387,Jardins du Port de l'Arsenal,48.850165408086845,2.368031787395834,Park
206,Arsenal,48.851585175,2.36476795387,Bubar,48.85395038475273,2.3672452569007874,Wine Bar
207,Arsenal,48.851585175,2.36476795387,Yachts de Paris,48.84791426220394,2.3633265495300293,Boat or Ferry
208,Arsenal,48.851585175,2.36476795387,Place des Vosges,48.85562342675294,2.365531325340271,Plaza
209,Arsenal,48.851585175,2.36476795387,L'Area Café,48.854247991532944,2.367328600640753,Brazilian Restaurant
210,Arsenal,48.851585175,2.36476795387,L'Ambroisie,48.85534,2.364355,French Restaurant
211,Arsenal,48.851585175,2.36476795387,Jardin de Sully,48.85498719619549,2.3640553433490066,Garden
212,Arsenal,48.851585175,2.36476795387,Pasta Linea,48.85524971348305,2.3634157029409995,Italian Restaurant
213,Arsenal,48.851585175,2.36476795387,Ban Sabai,48.853249,2.367137,Spa
214,Arsenal,48.851585175,2.36476795387,Square Barye,48.850239695733976,2.3596105387349615,Park
215,Arsenal,48.851585175,2.36476795387,Opéra Bastille,48.85234082322526,2.3702841997146606,Opera House
216,Arsenal,48.851585175,2.36476795387,Place du Marché Sainte-Catherine,48.85539047488832,2.3628169298171997,Plaza
217,Arsenal,48.851585175,2.36476795387,HOTEL DE JOBO,48.85543761945354,2.362076401178279,Hotel
218,Arsenal,48.851585175,2.36476795387,Frog Revolution,48.853788104716685,2.368305450632397,Pub
219,Arsenal,48.851585175,2.36476795387,Chez Mademoiselle,48.85429032043008,2.3598099177322163,Restaurant
220,Arsenal,48.851585175,2.36476795387,Brasserie Bofinger,48.853914536392324,2.368043214082718,French Restaurant
221,Arsenal,48.851585175,2.36476795387,Canauxrama,48.85101,2.368171,Boat or Ferry
222,Arsenal,48.851585175,2.36476795387,Chez Papa,48.85058963699485,2.368768648916627,Southwestern French Restaurant
223,Arsenal,48.851585175,2.36476795387,Le Pavillon Bastille,48.850855667731146,2.3700794951745485,Hotel
224,Arsenal,48.851585175,2.36476795387,Le Marché,48.85527993774872,2.362815234908998,French Restaurant
225,Arsenal,48.851585175,2.36476795387,Objectif Bastille,48.848819,2.369701,Camera Store
226,Arsenal,48.851585175,2.36476795387,La Mangerie,48.85571977276834,2.3627632856369014,Tapas Restaurant
227,Arsenal,48.851585175,2.36476795387,Hôtel Original Paris,48.854696379409795,2.3688413516715108,Hotel
228,Arsenal,48.851585175,2.36476795387,Pedra Alta,48.85457343512051,2.3687582449479803,Seafood Restaurant
229,Arsenal,48.851585175,2.36476795387,Monoprix,48.85421,2.36402,Supermarket
230,Arsenal,48.851585175,2.36476795387,Supersonic,48.85026572254583,2.3697217372873,Music Venue
231,Arsenal,48.851585175,2.36476795387,Hôtel Bastille Speria,48.85395209881309,2.367482507044041,Hotel
232,Arsenal,48.851585175,2.36476795387,Ari's Bagels,48.849697692502275,2.370797070295465,Bagel Shop
233,Arsenal,48.851585175,2.36476795387,Yellow Tucan,48.854684,2.367288,Coffee Shop
234,Arsenal,48.851585175,2.36476795387,Bistrot de l'Oulette,48.855543576518954,2.367340331440506,French Restaurant
235,Arsenal,48.851585175,2.36476795387,Écluse de l'Arsenal,48.847286,2.365624,Canal Lock
236,Arsenal,48.851585175,2.36476795387,Dammann Frères,48.855861567283824,2.364829753752238,Tea Room
237,Arsenal,48.851585175,2.36476795387,L'Épouvantail,48.855744,2.363023,Gastropub
238,Arsenal,48.851585175,2.36476795387,Lenôtre,48.85353786385404,2.36701105076752,Gourmet Shop
239,Arsenal,48.851585175,2.36476795387,Cour Damoye,48.853996823992155,2.37027136922009,Pedestrian Plaza
240,Arsenal,48.851585175,2.36476795387,Gentle Gourmet Café,48.848913273086616,2.368272542953491,Vegetarian / Vegan Restaurant
241,Arsenal,48.851585175,2.36476795387,Hôtel Marceau Bastille,48.84899680817392,2.369871927037675,Hotel
242,Arsenal,48.851585175,2.36476795387,Quatre Amis,48.852141561125165,2.3712941407254795,Szechuan Restaurant
243,Arsenal,48.851585175,2.36476795387,Amorino,48.853415689377655,2.370150409699995,Ice Cream Shop
244,Arsenal,48.851585175,2.36476795387,Café de la Presse,48.850369460426656,2.368881539619165,Bar
245,Arsenal,48.851585175,2.36476795387,Amarante,48.84950122796759,2.369912814338863,French Restaurant
246,Arsenal,48.851585175,2.36476795387,Ben's,48.85290978832851,2.3711639642715454,Burger Joint
247,Arsenal,48.851585175,2.36476795387,Chez Oscar,48.854552184666076,2.3688054201299034,Café
248,Arsenal,48.851585175,2.36476795387,Crêperie Saint Malo,48.853714,2.370738,Creperie
249,Arsenal,48.851585175,2.36476795387,Square Louis XIII,48.855829862370015,2.3653188899431337,Park
250,Arsenal,48.851585175,2.36476795387,La Seine,48.850036070533356,2.368612048680013,Gastropub
251,Arsenal,48.851585175,2.36476795387,Blue Siam,48.84895881531847,2.3702520989306506,Thai Restaurant
252,Jardin-des-Plantes,48.8419401934,2.35689388962,Salon de Thé de la Grande Mosquée de Paris,48.8417194422227,2.355626084697636,Tea Room
253,Jardin-des-Plantes,48.8419401934,2.35689388962,Jardin des Plantes,48.8434378839195,2.3595070838928223,Botanical Garden
254,Jardin-des-Plantes,48.8419401934,2.35689388962,Galerie de Minéralogie et de Géologie,48.843971500406994,2.356814593034841,Museum
255,Jardin-des-Plantes,48.8419401934,2.35689388962,Grande Galerie de l'Évolution (Grande Galerie de l'évolution),48.84208814028892,2.356242835521698,Science Museum
256,Jardin-des-Plantes,48.8419401934,2.35689388962,Hammam de la Mosquée de Paris,48.8421975862805,2.3550572991371155,Spa
